Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10010185;CTR COAG NV1 NEP 12X1ML STAGO;2,000;2,000;0,000;KIT;241,78;483,56;1,056;0,000;ZROH;VV;005;4,5;19,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;3,000;0,367;9,165;7,332;10,000;12,500;10,000;@3J@;;0;;;;0,000;0,000;;0,00;53,000;;0;0,00;0,00;;4,000;4,000;9,000;3,000;5,000;22,000;0,000;0,000;15,000;0,000;10,000;10,000;5500001368;03/12/2019;31/12/9999;1,000;5500001368;06/12/2019;31/12/9999;1,000;5500001368;10/12/2019;31/12/9999;1,000;;;;311;222;@08@;0,000;0;@0A@;1,000;4,0;@08@;0,000;00;LIBERADO;679;
10010194;CTR SYS NV1 PT 12X1ML STAGO;0,000;0,000;0,000;KIT;492,27;0,00;0,000;0,000;ZROH;VV;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;311;323;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;678;
10010199;RGT CAPI CLEAN ENZYCLEAN SEBIA;0,000;0,000;0,000;FR;470,40;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;36;36;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;2058;
10010224;ALMOT BC BICO CURVADO 250ML;0,000;0,000;0,000;UN;5,64;0,00;0,336;0,000;ZROH;VV;006;0,0;24,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;2,000;0,117;2,915;2,332;2,332;2,915;2,332;@3J@;;0;;;;0,000;0,000;;0,00;14,000;;0;0,00;0,00;;0,000;0,000;11,000;6,000;0,000;1,000;0,000;0,000;0,000;5,000;2,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;5500001368;03/12/2019;31/12/9999;1,000;;;;0,000;;;;190;222;@08@;0,000;0;@0A@;1,000;12,0;@08@;0,000;00;LIBERADO;150006;
10010225;MEIO CULT SHIGELLA BODYII POLI I PROBAC;0,000;0,000;0,000;KIT;171,41;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;194;222;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;459;
10010227;MEIO CULT SHIGELLA BODYII POLI II PROBAC;0,000;0,000;0,000;KIT;173,07;0,00;0,576;0,000;ZROH;VV;005;0,0;14,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;2,000;0,200;5,000;4,000;4,000;5,000;4,000;@3J@;;0;;;;0,000;0,000;;0,00;23,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;3,000;5500001368;25/11/2019;31/12/9999;1,000;5500001368;27/11/2019;31/12/9999;1,000;;;;0,000;;;;194;222;@08@;0,000;0;@0A@;1,000;7,0;@08@;0,000;00;LIBERADO;460;
10010228;MEIO CULT SHIGELLA FLEXENERII PROBAC;0,000;0,000;0,000;KIT;110,99;0,00;0,576;0,000;ZROH;VV;005;0,0;14,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;2,000;0,200;5,000;4,000;4,000;5,000;4,000;@3J@;;0;;;;0,000;0,000;;0,00;23,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;3,000;5500001368;25/11/2019;31/12/9999;1,000;5500001368;27/11/2019;31/12/9999;1,000;;;;0,000;;;;194;222;@08@;0,000;0;@0A@;1,000;7,0;@08@;0,000;00;LIBERADO;464;
10010243;CLB CS BETA HCG ELEC ROCHE;0,000;0,000;0,000;KIT;110,59;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;3302652190;
10010300;SOL STROMATOLYSER 4DL 5L ROCHE;0,000;0,000;0,000;KIT;208,12;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;36;36;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;5067812001;
10010303;SOL STROMATOLYSER 4DS 126ML ROCHE;0,000;0,000;0,000;KIT;575,61;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;36;36;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;5067804001;
10010305;SOL STROMATOLYSER FB 5L ROCHE;0,000;0,000;0,000;KIT;168,76;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;11;11;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;29999990707;
10010308;SOL SULFOLYSER 5L ROCHE;2,000;2,000;0,000;KIT;275,37;550,73;0,000;0,000;ZROH;ZM;005;999,9;999,9;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;128;158;@0A@;2,000;996;@08@;0,000;0,0;;0,000;00;LIBERADO;5406668001;
10010309;CANETA RESIST A SOLVENT  (DUPL) 10016755;0,000;0,000;0,000;UN;24,00;0,00;0,576;0,000;ZROH;VV;006;0,0;21,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;3,000;0,200;5,000;4,000;4,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;28/11/2019;31/12/9999;1,000;5500001368;02/12/2019;31/12/9999;1,000;5500001368;09/12/2019;31/12/9999;1,000;;;;0;0;@08@;0,000;0;@0A@;1,000;7,0;@08@;0,000;00;LIBERADO;319;
10010323;CLB CS FERRITINA II ELEC C/4 1ML ROCHE;0,000;0,000;0,000;KIT;22,82;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;3737586190;
10010348;RGT BILIRRUB DIR II ADVIA 2688T SIEMENS;0,000;0,000;0,000;KIT;110,27;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;1,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;95;186;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10341114;
10010350;RGT BILIRRUB TOT II ADVIA 2688T SIEMENS;0,000;0,000;0,000;KIT;441,02;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;1,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;95;186;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10341113;
10010355;CTR PC HBSAG G2 ELEC ROCHE;0,000;0,000;0,000;KIT;76,92;0,00;0,432;0,000;ZROH;VV;005;0,0;19,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,150;3,750;3,000;1,848;2,310;1,848;@3J@;;0;;;;0,000;0,000;;0,00;13,000;;0;0,00;0,00;;2,000;4,000;3,000;0,000;0,000;1,000;6,000;2,000;1,000;2,000;1,000;2,000;5500001368;29/11/2019;31/12/9999;1,000;5500001368;05/12/2019;31/12/9999;1,000;;;;0,000;;;;311;334;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4687876190;
10010375;HEMATOXILINA HARRIS T 1L QEEL;0,000;0,000;0,000;L;103,77;0,00;0,232;0,000;ZROH;VV;012;0,0;17,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,080;2,000;1,600;1,600;2,000;1,600;@3J@;;0;;;;0,000;0,000;;0,00;10,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;4,000;2,000;0,000;0,000;4,000;2,000;0,000;0,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;C023271;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016113381;10;;29/11/2019;;15,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016189454;10;;02/12/2019;;3,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016189456;10;;03/12/2019;;4,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016608865;10;;04/12/2019;;4,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016189457;10;;05/12/2019;;3,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016247627;10;;06/12/2019;;4,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1016468853;10;;09/12/2019;;4,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010381;MINI PARASITOFILT C/500;0,000;0,000;0,000;PAC;193,86;0,00;10,492;0,000;ZROH;VV;006;0,0;0,0;DA04;ARMAZEM-PE;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;3,650;91,250;73,000;74,668;93,335;74,668;@3J@;1015994875;10;;10/12/2019;;3,000;0,000;;0,00;430,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;48,000;72,000;60,000;5300124045;29/11/2019;;1,000;;;;0,000;;;;0,000;;;;189;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DC200;
10010389;TP P/TB PP EPS 12X75 (DUPL) 10009701;0,000;0,000;0,000;PAC;29,28;0,00;0,576;0,000;ZROH;VV;006;0,0;14,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,200;5,000;4,000;4,000;5,000;4,000;@3J@;;0;;;;0,000;0,000;;0,00;25,000;;0;0,00;0,00;;0,000;0,000;1,000;6,000;3,000;12,000;6,000;12,000;7,000;4,000;4,000;0,000;5500001368;25/11/2019;31/12/9999;1,000;5500001368;27/11/2019;31/12/9999;1,000;;;;0,000;;;;190;222;@08@;0,000;0;@0A@;1,000;7,0;@08@;0,000;00;LIBERADO;18052;
10010395;CX ISOPOR 12L;0,000;0,000;0,000;UN;5,30;0,00;0,000;0,000;ZROH;VV;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;;
10010396;CX ISOPOR 21L;0,000;0,000;0,000;UN;28,00;0,00;3,560;0,000;ZROH;VV;005;0,0;25,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;22,000;1,238;30,940;24,752;24,752;30,940;24,752;@3J@;;0;;;;0,000;0,000;;0,00;147,000;;0;0,00;0,00;;0,000;63,000;34,000;17,000;52,000;52,000;36,000;36,000;29,000;27,000;22,000;30,000;5500001368;26/11/2019;31/12/9999;5,000;5500001368;27/11/2019;31/12/9999;2,000;5500001368;28/11/2019;31/12/9999;1,000;;;;190;222;@08@;0,000;0;@0A@;12,000;13,0;@08@;0,000;00;LIBERADO;10010396;
10010397;CX ISOPOR 37L;0,000;0,000;0,000;UN;14,70;0,00;0,000;0,000;ZROH;ZM;012;0,0;999,0;;;0;0;0;C;Z1;3,000;0,000;0,000;3,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10010397;
10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0,000;0,000;0,000;KIT;140,65;0,00;0,260;0,000;ZROH;VV;005;0,0;15,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,091;2,275;1,820;1,820;2,275;1,820;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;3,000;1,000;1,000;2,000;2,000;2,000;3,000;0,000;0,000;2,000;1,000;2,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;311;338;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4618840190;
10010402;CTR CTR PC TOXO IGG 1ML ROCHE;0,000;0,000;0,000;KIT;82,44;0,00;0,104;0,000;ZROH;VV;005;0,0;38,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,036;0,910;0,728;0,728;0,910;0,728;@3J@;;0;;;;0,000;0,000;;0,00;4,000;;0;0,00;0,00;;1,000;4,000;4,000;0,000;0,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;311;334;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4618823190;
10010403;CTR PC TOXO IGM 1ML ROCHE;0,000;0,000;0,000;KIT;198,25;0,00;0,240;0,000;ZROH;VV;005;0,0;17,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,083;2,085;1,668;1,600;2,000;1,600;@3J@;;0;;;;0,000;0,000;;0,00;10,000;;0;0,00;0,00;;2,000;2,000;3,000;0,000;1,000;0,000;5,000;0,000;1,000;2,000;2,000;1,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;311;331;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4618866190;
10010405;CTR PC ANTI HBE 2NV ELEC ROCHE;0,000;0,000;0,000;KIT;119,90;0,00;0,040;0,000;ZROH;VV;005;0,0;100,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,013;0,335;0,268;0,268;0,335;0,268;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;3,000;1,000;2,000;0,000;2,000;3,000;2,000;0,000;1,000;0,000;0,000;1,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;197;197;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876384122;
10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;0,000;0,000;0,000;KIT;244,70;0,00;0,336;0,000;ZROH;VV;005;0,0;24,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,117;2,915;2,332;2,000;2,500;2,000;@3J@;;0;;;;0,000;0,000;;0,00;12,000;;0;0,00;0,00;;2,000;5,000;2,000;1,000;3,000;1,000;4,000;2,000;2,000;2,000;3,000;1,000;5500001368;29/11/2019;31/12/9999;1,000;5500001368;06/12/2019;31/12/9999;1,000;;;;0,000;;;;311;332;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4855043190;
10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;0,000;0,000;0,000;KIT;136,42;0,00;0,240;0,000;ZROH;VV;005;0,0;17,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,083;2,085;1,668;1,820;2,275;1,820;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;3,000;1,000;3,000;1,000;1,000;0,000;5,000;0,000;0,000;2,000;2,000;1,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;311;338;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4618807190;
