Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10009724;RGT PRO BNP II ELEC 100T ROCHE;7,000;7,000;0,000;KIT;934,14;6.538,98;6,336;0,000;ZROH;PD;022;12,3;28,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;3,000;0,000;11,000;11,000;10,000;8,000;0,000;@3J@;1016711270;10;;18/12/2019;18/12/2019;6,000;0,000;;5.604,84;18,000;4600003641;1740;934,14;2.000,00;;2,000;0,000;0,000;2,000;5,000;0,000;0,000;1,000;6,000;0,000;11,000;3,000;4500310532;04/12/2019;;3,000;;;;0,000;;;;0,000;002;;;2;19;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4842464190;
;DA04;;10009724;RGT PRO BNP II ELEC 100T ROCHE;7,000;7,000;0,000;KIT;934,14;6.538,98;6,336;0,000;ZROH;PD;022;12,3;28,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;3,000;0,000;11,000;11,000;10,000;8,000;0,000;@3J@;1016711271;10;;08/01/2020;08/01/2020;2,000;0,000;;1.868,28;18,000;4600003641;1740;934,14;2.000,00;;2,000;0,000;0,000;2,000;5,000;0,000;0,000;1,000;6,000;0,000;11,000;3,000;4500310532;04/12/2019;;3,000;;;;0,000;;;;0,000;002;;;2;19;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4842464190;
;DA04;;10009724;RGT PRO BNP II ELEC 100T ROCHE;7,000;7,000;0,000;KIT;934,14;6.538,98;6,336;0,000;ZROH;PD;022;12,3;28,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;3,000;0,000;11,000;11,000;10,000;8,000;0,000;@3J@;1016711272;10;;15/01/2020;15/01/2020;2,000;0,000;;1.868,28;18,000;4600003641;1740;934,14;2.000,00;;2,000;0,000;0,000;2,000;5,000;0,000;0,000;1,000;6,000;0,000;11,000;3,000;4500310532;04/12/2019;;3,000;;;;0,000;;;;0,000;002;;;2;19;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4842464190;
;DA04;;10009724;RGT PRO BNP II ELEC 100T ROCHE;7,000;7,000;0,000;KIT;934,14;6.538,98;6,336;0,000;ZROH;PD;022;12,3;28,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;3,000;0,000;11,000;11,000;10,000;8,000;0,000;@3J@;1016711273;10;;22/01/2020;22/01/2020;2,000;0,000;;1.868,28;18,000;4600003641;1740;934,14;2.000,00;;2,000;0,000;0,000;2,000;5,000;0,000;0,000;1,000;6,000;0,000;11,000;3,000;4500310532;04/12/2019;;3,000;;;;0,000;;;;0,000;002;;;2;19;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4842464190;
;DA04;;10009725;DISCO NAO FERMENTADORES DME;0,000;0,000;0,000;CX;0,00;0,00;0,000;0,000;ZROH;ZM;001;0,0;999,0;;;14;10;4;C;Z1;20,000;0,000;0,000;20,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1252;
;DA04;;10009726;ALG D3 ACARO DMICROCERA IMMU 16T PHADIA;4,000;4,000;0,000;KIT;37,79;151,16;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;1,000;0,000;2,000;0,000;0,000;14,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;67;149;@0A@;4,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4241-01;
;D969;;10009726;ALG D3 ACARO DMICROCERA IMMU 16T PHADIA;15,567;15,567;0,000;KIT;37,79;588,28;0,000;0,000;ZROH;ZM;005;999,9;999,9;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;1,000;0,000;0,000;2,000;1,000;0,000;0,000;0,000;0,000;0,628;0,378;0,440;;;;0,000;;;;0,000;;;;0,000;;;;3;4;@0A@;15,567;996;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4241-01;
;D969;;10009727;RGT ANTI TG ARCH 400T ABBOTT;5,000;5,000;0,000;KIT;789,26;3.946,30;0,000;0,000;ZROH;ZM;006;999,9;999,9;;;0;0;0;B;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;5,000;5,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;128;186;@0A@;5,000;996;@08@;0,000;0,0;;0,000;00;LIBERADO;02K4620;
;DA04;;10009727;RGT ANTI TG ARCH 400T ABBOTT;0,000;0,000;0,000;KIT;789,26;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;19;15;4;B;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;3,000;3,000;1,000;5,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;232;276;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;02K4620;
;DA04;;10009729;RGT ANTI TPO ARCH 400T ABBOTT;0,000;0,000;0,000;KIT;789,26;0,00;1,760;0,000;ZROH;PD;001;0,0;57,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;5,000;0,000;0,000;4,000;4,000;4,000;1,000;@3J@;1016682628;10;;07/01/2020;;1,000;0,000;;789,26;7,000;4600003724;1300;789,26;1.500,00;;7,000;13,000;12,000;5,000;0,000;0,000;0,000;1,000;0,000;44,000;0,000;0,000;4500310051;29/11/2019;;5,000;;;;0,000;;;;0,000;002;;;86;95;@08@;0,000;0;@0A@;3,000;34,0;@08@;0,000;00;LIBERADO;02K4720;
;DA04;;10009729;RGT ANTI TPO ARCH 400T ABBOTT;0,000;0,000;0,000;KIT;789,26;0,00;1,760;0,000;ZROH;PD;001;0,0;57,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;5,000;0,000;0,000;4,000;4,000;4,000;1,000;@3J@;1016682629;10;;14/01/2020;;1,000;0,000;;789,26;7,000;4600003724;1300;789,26;1.500,00;;7,000;13,000;12,000;5,000;0,000;0,000;0,000;1,000;0,000;44,000;0,000;0,000;4500310051;29/11/2019;;5,000;;;;0,000;;;;0,000;002;;;86;95;@08@;0,000;0;@0A@;3,000;34,0;@08@;0,000;00;LIBERADO;02K4720;
;D969;;10009729;RGT ANTI TPO ARCH 400T ABBOTT;0,000;0,000;0,000;KIT;789,26;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;13,000;;0;0,00;0,00;;0,000;6,000;0,000;0,000;0,000;7,000;0,003;0,000;6,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;11;122;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;02K4720;
;DA04;;10009734;RGT FOLATO ARCHITEC 500T ABBOTT;0,000;0,000;0,000;KIT;419,57;0,00;0,000;0,000;ZROH;ZM;001;0,0;999,0;;;19;15;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;1,000;0,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;5;5;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;01P7435;
;D969;;10009734;RGT FOLATO ARCHITEC 500T ABBOTT;0,000;0,000;0,000;KIT;419,57;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;B;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;95;186;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;01P7435;
;DA04;;10009736;ALG E3 CASPA CAVALO IMMU 16T PHADIA;0,000;0,000;0,000;KIT;37,79;0,00;1,008;0,000;ZROH;PD;001;0,0;0,0;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;1,000;3,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;7,000;;0;0,00;0,00;;4,000;2,000;0,000;6,000;0,000;8,000;3,000;0,000;0,000;0,000;3,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;30;157;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4122-01;
;D969;;10009736;ALG E3 CASPA CAVALO IMMU 16T PHADIA;4,622;4,622;0,000;KIT;37,79;174,67;0,236;0,000;ZROH;VV;005;51,1;78,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,082;2,040;1,632;1,628;2,035;1,628;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;2,000;1,000;0,000;0,000;0,000;0,000;0,814;1,257;1,193;1,440;2,319;2,317;;;;0,000;;;;0,000;;;;0,000;;;;2;4;@0A@;2,773;47;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4122-01;
;DA04;;10009739;RGT INSULINA ARCH 100T ABBOTT;0,000;0,000;0,000;KIT;187,92;0,00;0,000;0,000;ZROH;ZM;001;0,0;0,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;A;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;0,000;0,000;1,000;0,000;0,000;0,000;@3J@;1016641247;10;;07/01/2020;;1,000;0,000;;187,92;0,000;4600003724;1160;187,92;1.500,00;;0,000;8,000;1,000;14,000;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;86;164;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;08K4127;
;D969;;10009739;RGT INSULINA ARCH 100T ABBOTT;0,000;0,000;0,000;KIT;187,92;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;36;36;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;08K4127;
;D969;;10009744;ALG E70 IMMU 16T PHADIA;10,630;10,630;0,000;KIT;37,79;401,71;0,004;0,000;ZROH;VV;006;999,9;999,9;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,038;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;4;4;@0A@;0,996;996;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4169-01;
;DA04;;10009744;ALG E70 IMMU 16T PHADIA;3,000;3,000;0,000;KIT;37,79;113,37;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4,000;3,000;0,000;4,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;30;22;@0A@;3,000;968;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4169-01;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723877;10;;17/12/2019;18/12/2019;90,000;0,000;;2.416,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723878;10;;17/12/2019;;230,000;0,000;;6.175,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723879;10;;07/01/2020;;90,000;0,000;;2.416,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723880;10;;14/01/2020;;90,000;0,000;;2.416,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723881;10;;21/01/2020;;90,000;0,000;;2.416,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;DA04;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;372,000;334,000;14,000;CX;29,00;10.787,07;280,320;0,000;ZROH;PD;001;14,1;39,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;210,000;55,000;426,000;416,000;353,000;394,000;381,000;@3J@;1016723882;10;;28/01/2020;;90,000;0,000;;2.416,50;880,000;4600003637;30;26,85;3.000,00;;67,000;461,000;769,000;647,000;1.733,000;376,000;315,000;390,000;336,000;349,000;356,000;336,000;4500308955;21/11/2019;;210,000;;;;0,000;;;;0,000;004;;;1;8;@08@;0,000;0;@0A@;94,000;7,0;@08@;24,000;00;LIBERADO;360212;
;D969;;10009747;AGUL C/100 VACUTAINER 25X8CM BD;0,000;0,000;0,000;CX;56,26;0,00;0,144;0,000;ZROH;VV;006;0,0;28,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,050;1,250;1,000;0,750;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;360212;
;D969;;10009749;RGT CHAGAS ARCH 100T ABBOTT;0,000;0,000;0,000;KIT;285,77;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;3,000;0,000;0,000;3,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;95;186;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;02P2525;
;DA04;;10009749;RGT CHAGAS ARCH 100T ABBOTT;5,000;5,000;0,000;KIT;285,77;1.428,85;0,000;0,000;ZROH;ZM;001;11,0;11,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;3,000;3,000;4,000;3,000;3,000;4,000;1,000;@3J@;1016702195;10;;07/01/2020;;1,000;0,000;;285,77;8,000;4600003724;1440;285,77;1.500,00;;4,000;4,000;6,000;6,000;1,000;1,000;2,000;0,000;1,000;1,000;3,000;0,000;4500308942;26/11/2019;;1,000;4500310051;29/11/2019;;2,000;;;;0,000;002;;;5;47;@08@;0,000;0;@0A@;3,000;2,0;@08@;0,000;00;LIBERADO;02P2525;
;DA04;;10009749;RGT CHAGAS ARCH 100T ABBOTT;5,000;5,000;0,000;KIT;285,77;1.428,85;0,000;0,000;ZROH;ZM;001;11,0;11,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;3,000;3,000;4,000;3,000;3,000;4,000;1,000;@3J@;1016702196;10;;21/01/2020;;1,000;0,000;;285,77;8,000;4600003724;1440;285,77;1.500,00;;4,000;4,000;6,000;6,000;1,000;1,000;2,000;0,000;1,000;1,000;3,000;0,000;4500308942;26/11/2019;;1,000;4500310051;29/11/2019;;2,000;;;;0,000;002;;;5;47;@08@;0,000;0;@0A@;3,000;2,0;@08@;0,000;00;LIBERADO;02P2525;
;DA04;;10009749;RGT CHAGAS ARCH 100T ABBOTT;5,000;5,000;0,000;KIT;285,77;1.428,85;0,000;0,000;ZROH;ZM;001;11,0;11,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;3,000;3,000;4,000;3,000;3,000;4,000;1,000;@3J@;1016702197;10;;28/01/2020;;1,000;0,000;;285,77;8,000;4600003724;1440;285,77;1.500,00;;4,000;4,000;6,000;6,000;1,000;1,000;2,000;0,000;1,000;1,000;3,000;0,000;4500308942;26/11/2019;;1,000;4500310051;29/11/2019;;2,000;;;;0,000;002;;;5;47;@08@;0,000;0;@0A@;3,000;2,0;@08@;0,000;00;LIBERADO;02P2525;
;DA04;;10009751;RGT DG GEL ABO/RH 2D 50T GRIFOLS;237,000;201,000;18,000;KIT;121,50;28.795,50;175,320;0,000;ZROH;PD;002;21,4;54,0;0020009017;GRIFOLS BRASIL LTDA;19;15;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;268,000;57,000;145,000;359,000;101,000;137,000;106,000;@3J@;1016702631;10;;08/01/2020;;86,000;0,000;;10.449,00;307,000;4600001877;510;121,50;1.500,00;;20,000;33,000;46,000;69,000;122,000;120,000;90,000;101,000;126,000;112,000;126,000;120,000;4500309349;04/12/2019;;37,000;4500309349;04/12/2019;;30,000;4500309952;11/12/2019;;201,000;002;;;1;9;@08@;0,000;0;@0A@;2,000;0,0;@08@;18,000;00;LIBERADO;21033816;
;DA04;;10009751;RGT DG GEL ABO/RH 2D 50T GRIFOLS;237,000;201,000;18,000;KIT;121,50;28.795,50;175,320;0,000;ZROH;PD;002;21,4;54,0;0020009017;GRIFOLS BRASIL LTDA;19;15;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;268,000;57,000;145,000;359,000;101,000;137,000;106,000;@3J@;1016702632;10;;15/01/2020;;90,000;0,000;;10.935,00;307,000;4600001877;510;121,50;1.500,00;;20,000;33,000;46,000;69,000;122,000;120,000;90,000;101,000;126,000;112,000;126,000;120,000;4500309349;04/12/2019;;37,000;4500309349;04/12/2019;;30,000;4500309952;11/12/2019;;201,000;002;;;1;9;@08@;0,000;0;@0A@;2,000;0,0;@08@;18,000;00;LIBERADO;21033816;
;D969;;10009751;RGT DG GEL ABO/RH 2D 50T GRIFOLS;0,000;0,000;0,000;KIT;121,50;0,00;32,252;0,000;ZROH;VV;005;0,0;12,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;94,000;6,000;150,000;360,000;111,252;139,065;111,252;@3J@;;0;;;;0,000;0,000;;0,00;889,000;;0;0,00;0,00;;7,000;53,000;46,000;60,000;122,000;120,000;90,000;101,000;126,000;112,000;126,000;120,000;5300124051;29/11/2019;;18,000;5500001368;29/11/2019;31/12/9999;39,000;5500001368;02/12/2019;31/12/9999;1,000;;;;326;331;@08@;0,000;0;@0A@;13,000;2,0;@08@;0,000;00;LIBERADO;21033816;
