Centro;Material;Descrição;Saldo Disp.;Preço Unit.;Nec.DEZ/2019;Nec.JAN/2020;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Num.Mat.Fab.
DA04;10010243;CLB CS BETA HCG ELEC ROCHE;0;0;0;0;0;0;0;0;0;0;3302652190
D969;10010243;CLB CS BETA HCG ELEC ROCHE;0;110,59;0;0;0;0;0;0;0;0;3302652190
DA04;10010267;CLORETO POT PA 1KG MERCK;0;0;0;0;0;0;0;0;0;0;1049361000
DA04;10010269;BICARB HIDROGENOCARB SOD PA 1KG MERCK;0;890;0;0;0;0;0;0;0;0;1063291000
DA04;10010278;MASTER MIX TUBE &AMP CAP M2000 ABBOTT;15;210,37;0;0;2;0;0;0;0;0;04J7180
DA04;10010300;SOL STROMATOLYSER 4DL 5L ROCHE;10;208,12;0;0;0;0;1;1;1;35;5067812001
D969;10010300;SOL STROMATOLYSER 4DL 5L ROCHE;0;208,12;0;0;0;0;1;1;1;0;5067812001
D969;10010303;SOL STROMATOLYSER 4DS 126ML ROCHE;0;575,61;0;0;0;1;0;0;0;0;5067804001
DA04;10010303;SOL STROMATOLYSER 4DS 126ML ROCHE;3;1.007,32;0;0;10;1;0;0;0;35;5067804001
D969;10010305;SOL STROMATOLYSER FB 5L ROCHE;0;168,76;0;0;0;0;0;0;1;0;29999990707
DA04;10010305;SOL STROMATOLYSER FB 5L ROCHE;1;168,76;0;0;0;0;0;0;1;36;29999990707
D969;10010308;SOL SULFOLYSER 5L ROCHE;2;275,37;0;0;0;0;0;0;0;0;5406668001
DA04;10010308;SOL SULFOLYSER 5L ROCHE;7;334,37;0;0;0;0;0;0;0;13;5406668001
D969;10010309;CANETA RESIST A SOLVENT  (DUPL) 10016755;0;24;5;4;0;0;0;0;0;0;319
DA04;10010309;CANETA RESIST A SOLVENT  (DUPL) 10016755;0;24;5;4;0;0;0;0;0;0;319
DA04;10010309;CANETA RESIST A SOLVENT  (DUPL) 10016755;0;24;5;4;0;0;0;0;0;0;319
D969;10010323;CLB CS FERRITINA II ELEC C/4 1ML ROCHE;0;22,82;0;0;0;0;0;0;0;0;3737586190
DA04;10010323;CLB CS FERRITINA II ELEC C/4 1ML ROCHE;0;0;0;0;0;0;0;0;0;0;3737586190
DA04;10010340;MEIO CULT PYR TEST C/24 2ML PROBAC;0;57,11;0;0;0;0;0;0;0;0;401
DA04;10010343;RGT CLORETO FERRICO 10% DIM 30ML COULTER;3;125,62;1;2;2;0;0;0;1;1;DCFEE
DA04;10010343;RGT CLORETO FERRICO 10% DIM 30ML COULTER;3;125,62;1;2;2;0;0;0;1;1;DCFEE
DA04;10010348;RGT BILIRRUB DIR II ADVIA 2688T SIEMENS;3;110,27;0;0;2;0;0;0;0;0;10341114
D969;10010348;RGT BILIRRUB DIR II ADVIA 2688T SIEMENS;0;110,27;0;0;0;0;1;0;0;0;10341114
D969;10010350;RGT BILIRRUB TOT II ADVIA 2688T SIEMENS;0;441,02;0;0;0;0;1;0;0;0;10341113
DA04;10010350;RGT BILIRRUB TOT II ADVIA 2688T SIEMENS;0;441,02;0;0;0;0;0;0;0;0;10341113
D969;10010355;CTR PC HBSAG G2 ELEC ROCHE;0;76,92;3,75;3;6;2;1;2;1;2;4687876190
DA04;10010355;CTR PC HBSAG G2 ELEC ROCHE;5;76,92;4;3;6;2;1;2;1;2;4687876190
DA04;10010355;CTR PC HBSAG G2 ELEC ROCHE;5;76,92;4;3;6;2;1;2;1;2;4687876190
DA04;10010355;CTR PC HBSAG G2 ELEC ROCHE;5;76,92;4;3;6;2;1;2;1;2;4687876190
DA04;10010360;ESTANTE ARAME PVC P/TB 16FUROS 17MM CRAL;0;10,92;0;0;0;0;0;0;0;0;E16
DA04;10010368;RGT TRIAGE PAINEL BNP 25T BIOSITE;8;710;8;6;2;3;9;3;7;2;8441014
DA04;10010368;RGT TRIAGE PAINEL BNP 25T BIOSITE;8;710;8;6;2;3;9;3;7;2;8441014
DA04;10010368;RGT TRIAGE PAINEL BNP 25T BIOSITE;8;710;8;6;2;3;9;3;7;2;8441014
DA04;10010368;RGT TRIAGE PAINEL BNP 25T BIOSITE;8;710;8;6;2;3;9;3;7;2;8441014
DA04;10010368;RGT TRIAGE PAINEL BNP 25T BIOSITE;8;710;8;6;2;3;9;3;7;2;8441014
DA04;10010372;RGT LITIO DIMENS 80T SIEMENS;3;173,29;4;5;0;3;4;5;4;4;10444939
DA04;10010372;RGT LITIO DIMENS 80T SIEMENS;3;173,29;4;5;0;3;4;5;4;4;10444939
DA04;10010372;RGT LITIO DIMENS 80T SIEMENS;3;173,29;4;5;0;3;4;5;4;4;10444939
DA04;10010372;RGT LITIO DIMENS 80T SIEMENS;3;173,29;4;5;0;3;4;5;4;4;10444939
DA04;10010373;COL UNIV N ESTL 80ML CRAL;700;0,52;0;0;0;0;0;100;0;0;CLT80SN
D969;10010375;HEMATOXILINA HARRIS T 1L QEEL;0;103,77;2;1,6;0;0;4;2;0;0;C023271
DA04;10010375;HEMATOXILINA HARRIS T 1L QEEL;12;115,58;2;1;0;0;4;2;0;0;C023271
DA04;10010378;LAM SILANIZADA C/50 26X76MM;0;64,97;0;0;0;0;0;0;0;0;
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
D969;10010381;MINI PARASITOFILT C/500;0;193,86;91,25;73;0;0;0;48;72;60;DC200
DA04;10010381;MINI PARASITOFILT C/500;127;185,27;91;73;0;0;0;48;72;60;DC200
DA04;10010381;MINI PARASITOFILT C/500;127;185,27;91;73;0;0;0;48;72;60;DC200
DA04;10010381;MINI PARASITOFILT C/500;127;185,27;91;73;0;0;0;48;72;60;DC200
DA04;10010381;MINI PARASITOFILT C/500;127;185,27;91;73;0;0;0;48;72;60;DC200
DA04;10010381;MINI PARASITOFILT C/500;127;185,27;91;73;0;0;0;48;72;60;DC200
D969;10010389;TP P/TB PP EPS 12X75 (DUPL) 10009701;0;29,28;5;4;6;12;7;4;4;0;18052
DA04;10010389;TP P/TB PP EPS 12X75 (DUPL) 10009701;0;29,1;5;4;6;12;7;4;4;0;18052
DA04;10010395;CX ISOPOR 12L;0;5,32;0;0;0;0;0;0;0;0;
D969;10010395;CX ISOPOR 12L;0;5,3;0;0;0;0;0;0;0;0;
DA04;10010396;CX ISOPOR 21L;47;28;31;25;36;36;29;27;22;30;10010396
D969;10010396;CX ISOPOR 21L;0;28;30,94;24,752;36;36;29;27;22;30;10010396
DA04;10010397;CX ISOPOR 37L;0;14,7;0;0;0;0;0;0;0;0;10010397
D969;10010397;CX ISOPOR 37L;0;14,7;0;0;0;0;0;0;0;0;10010397
DA04;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0;140,65;2;2;3;0;0;2;1;2;4618840190
DA04;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0;140,65;2;2;3;0;0;2;1;2;4618840190
DA04;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0;140,65;2;2;3;0;0;2;1;2;4618840190
DA04;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0;140,65;2;2;3;0;0;2;1;2;4618840190
D969;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;0;140,65;2,275;1,82;3;0;0;2;1;2;4618840190
D969;10010402;CTR CTR PC TOXO IGG 1ML ROCHE;0;82,44;0,91;0,728;2;0;0;2;0;0;4618823190
DA04;10010402;CTR CTR PC TOXO IGG 1ML ROCHE;1;109,92;1;0;2;0;0;2;0;0;4618823190
DA04;10010403;CTR PC TOXO IGM 1ML ROCHE;4;198,25;2;2;5;0;1;2;2;1;4618866190
D969;10010403;CTR PC TOXO IGM 1ML ROCHE;0;198,25;2,085;1,668;5;0;1;2;2;1;4618866190
D969;10010405;CTR PC ANTI HBE 2NV ELEC ROCHE;0;119,9;0,335;0,268;2;0;1;0;0;1;11876384122
DA04;10010405;CTR PC ANTI HBE 2NV ELEC ROCHE;4;119,9;0;0;24;0;1;0;0;1;11876384122
D969;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;0;244,7;2,915;2,332;4;2;2;2;3;1;4855043190
DA04;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;3;244,7;3;2;4;2;2;2;3;1;4855043190
DA04;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;3;244,7;3;2;4;2;2;2;3;1;4855043190
DA04;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;3;244,7;3;2;4;2;2;2;3;1;4855043190
DA04;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;4;136,42;2;2;5;0;0;2;2;1;4618807190
DA04;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;4;136,42;2;2;5;0;0;2;2;1;4618807190
DA04;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;4;136,42;2;2;5;0;0;2;2;1;4618807190
D969;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;0;136,42;2,085;1,668;5;0;0;2;2;1;4618807190
D969;10010422;RGT GASTRINA IMM2000 200T SIEMENS;0;565,25;0;0;0;0;0;0;0;0;10380979
DA04;10010422;RGT GASTRINA IMM2000 200T SIEMENS;0;234,78;0;0;0;0;0;0;0;0;10380979
DA04;10010423;RGT TIRA URI SENSITIV10 C/100 SENSITIVE;15;15,19;15;9;0;0;15;2;15;8;669
DA04;10010423;RGT TIRA URI SENSITIV10 C/100 SENSITIVE;15;15,19;15;9;0;0;15;2;15;8;669
DA04;10010423;RGT TIRA URI SENSITIV10 C/100 SENSITIVE;15;15,19;15;9;0;0;15;2;15;8;669
DA04;10010423;RGT TIRA URI SENSITIV10 C/100 SENSITIVE;15;15,19;15;9;0;0;15;2;15;8;669
DA04;10010423;RGT TIRA URI SENSITIV10 C/100 SENSITIVE;15;15,19;15;9;0;0;15;2;15;8;669
D969;10010424;DISCO ACIDO NALDIXICO C/50 30MCG;0;9,58;1,875;1,5;0;0;0;0;0;0;1601
DA04;10010424;DISCO ACIDO NALDIXICO C/50 30MCG;40;8,99;2;2;0;0;0;0;0;0;1601
DA04;10010428;DISCO AMPICILINA C/50 10MCG;76;9,08;5;3;0;0;0;0;0;0;1606
D969;10010428;DISCO AMPICILINA C/50 10MCG;0;9,23;4,065;3,252;0;0;0;0;0;0;1606
D969;10010429;DISCO AMPICILINA+SULBACTAM 20MCG C/50;0;10,57;0;0;0;0;0;0;0;0;1607
DA04;10010429;DISCO AMPICILINA+SULBACTAM 20MCG C/50;16;10,05;0;0;0;0;0;0;0;0;1607
DA04;10010432;CTR GASTRINA 2X2ML SIEMENS;0;123,37;0;0;0;0;0;0;0;0;10385331
D969;10010432;CTR GASTRINA 2X2ML SIEMENS;0;159,32;0;0;0;0;0;0;0;0;10385331
DA04;10010439;PL CPS 90MM BMX;0;16,63;0;0;0;0;0;0;0;0;35131
D969;10010441;SOL LIMP AUTOCAP PHADIA;0;68,04;56,25;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010441;SOL LIMP AUTOCAP PHADIA;49;68,04;56;45;12;49;55;42;28;31;10-9202-01
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
DA04;10010442;PL AGAR CLED 90MM C/10 BMX;150;12;484;454;281;539;386;486;417;396;35091
D969;10010443;CUBETA C/3000 CENTAU SIEMENS;0;67,15;201,189;168,252;100;164;190;168;195;185;10309546
DA04;10010443;CUBETA C/3000 CENTAU SIEMENS;211;67,72;201;168;100;164;190;168;195;185;10309546
DA04;10010443;CUBETA C/3000 CENTAU SIEMENS;211;67,72;201;168;100;164;190;168;195;185;10309546
DA04;10010443;CUBETA C/3000 CENTAU SIEMENS;211;67,72;201;168;100;164;190;168;195;185;10309546
DA04;10010443;CUBETA C/3000 CENTAU SIEMENS;211;67,72;201;168;100;164;190;168;195;185;10309546
D969;10010444;PROB TIPS CENTAU SIEMENS;0;313,01;90,5;74;65;75;79;80;80;79;10309547
DA04;10010444;PROB TIPS CENTAU SIEMENS;97;315,96;91;74;101;75;79;80;80;79;10309547
DA04;10010444;PROB TIPS CENTAU SIEMENS;97;315,96;91;74;101;75;79;80;80;79;10309547
DA04;10010444;PROB TIPS CENTAU SIEMENS;97;315,96;91;74;101;75;79;80;80;79;10309547
DA04;10010444;PROB TIPS CENTAU SIEMENS;97;315,96;91;74;101;75;79;80;80;79;10309547
DA04;10010445;PL MACCONKEY 90MM C/10 BMX;96;12;183;148;154;225;151;140;154;137;35092
DA04;10010445;PL MACCONKEY 90MM C/10 BMX;96;12;183;148;154;225;151;140;154;137;35092
DA04;10010445;PL MACCONKEY 90MM C/10 BMX;96;12;183;148;154;225;151;140;154;137;35092
DA04;10010445;PL MACCONKEY 90MM C/10 BMX;96;12;183;148;154;225;151;140;154;137;35092
DA04;10010445;PL MACCONKEY 90MM C/10 BMX;96;12;183;148;154;225;151;140;154;137;35092
D969;10010445;PL MACCONKEY 90MM C/10 BMX;0;8,9;100,315;80,252;97;122;87;90;89;90;35092
D969;10010446;SOL LIMP ACIDO BASE CENTAU SIEMENS;0;181,28;0;0;0;0;0;0;0;0;10310026
DA04;10010446;SOL LIMP ACIDO BASE CENTAU SIEMENS;1;181,28;0;0;10;0;0;0;0;0;10310026
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
DA04;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;40;37,79;64;65;43;88;77;68;77;89;14-4107-01
D969;10010447;ALG D1 ACARO D PTERONYS IMMU 16T PHADIA;29,125;37,79;80,505;64,404;48,756;64,445;49,22;73,012;85,765;71,928;14-4107-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
DA04;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;62;49;21;60;54;54;51;53;14-4108-01
D969;10010448;ALG D2 ACARO DFARINAE IMMU 16T PHADIA;0;37,79;61,745;49,396;33,818;47,57;36,196;52,508;60,696;59,817;14-4108-01
D969;10010449;PL AGAR SS 90MM BMX;0;15;103,063;72,252;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
DA04;10010449;PL AGAR SS 90MM BMX;8;17,91;103;71;95;73;67;91;64;91;35099
D969;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;18,09;37,79;51,875;41,5;24,381;36,634;29,923;70,151;49,193;59,604;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010450;ALG E1 CASPA GATO IMMU 16T PHADIA;39;37,79;43;42;22;48;49;49;38;74;14-4109-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
DA04;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;45;37,79;64;63;50;70;69;59;56;81;14-4111-01
D969;10010451;ALG F1 CLARA OVO IMMU 16T PHADIA;27,621;37,79;79,64;63,712;43,632;59,071;43,571;58,133;66,508;60,882;14-4111-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
DA04;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;51;37,79;69;75;55;101;97;79;79;97;14-4112-01
D969;10010452;ALG F2 LEITE VACA IMMU 16T PHADIA;40,751;37,79;94,32;75,456;56,387;82,326;64,952;86,073;89,452;77,699;14-4112-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
DA04;10010453;ALG F4 TRIGO IMMU 16T PHADIA;34;37,79;48;53;38;73;75;47;54;67;14-4113-01
D969;10010453;ALG F4 TRIGO IMMU 16T PHADIA;28,497;37,79;66,365;53,092;45,443;57,132;43,57;53,507;58,82;52,444;14-4113-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
DA04;10010455;ALG F14 SOJA IMMU 16T PHADIA;25;37,79;46;49;36;62;66;48;49;65;14-4115-01
D969;10010455;ALG F14 SOJA IMMU 16T PHADIA;25,377;37,79;61,325;49,06;34,63;51,194;40,818;49,318;57,007;48,257;14-4115-01
DA04;10010457;ALG M5 FUNG CAND ALBICA IMMU 16T PHADIA;1;37,79;1;2;4;2;3;2;1;1;14-4120-01
DA04;10010457;ALG M5 FUNG CAND ALBICA IMMU 16T PHADIA;1;37,79;1;2;4;2;3;2;1;1;14-4120-01
DA04;10010457;ALG M5 FUNG CAND ALBICA IMMU 16T PHADIA;1;37,79;1;2;4;2;3;2;1;1;14-4120-01
DA04;10010457;ALG M5 FUNG CAND ALBICA IMMU 16T PHADIA;1;37,79;1;2;4;2;3;2;1;1;14-4120-01
D969;10010457;ALG M5 FUNG CAND ALBICA IMMU 16T PHADIA;1,316;37,8;2,27;1,816;1,501;1,694;1,88;2,127;1,631;1,317;14-4120-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
DA04;10010460;ALG F8 MILHO IMMU 16T PHADIA;20;37,79;31;32;26;29;42;24;32;30;14-4124-01
D969;10010460;ALG F8 MILHO IMMU 16T PHADIA;16,249;37,79;40,865;32,692;24,876;29,257;23,007;28,321;31,759;25,258;14-4124-01
D969;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;13,567;37,79;33,865;27,092;16,309;24,392;19,632;25,195;27,384;24,507;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
DA04;10010462;ALG F13 AMENDOIM IMMU 16T PHADIA;19;37,79;26;27;11;30;24;36;37;18;14-4126-01
D969;10010463;ALG F33 LJ IMMU 16T PHADIA;3,687;37,79;5,575;4,46;3,879;5,13;3,255;4,507;6,569;6,005;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
DA04;10010463;ALG F33 LJ IMMU 16T PHADIA;2;37,79;3;5;1;3;5;7;2;7;14-4129-01
