Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10009337;RGT T4 LIV ARCH 2000T ABBOTT;0;0;0;KIT;430,92;0;0,064;0;ZROH;ND;006;0;0;;;0;0;0;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;1;0;0;0;0;0;@3J@;;0;;;;0;0;;0;1;;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;;;;0;;;;0;;;;0;;;;36;36;@08@;0;0;@08@;0;0;;1;03;BLOQUEIO COMPRAS;07K6534;
10009365;SOL DEVELOP IMUNOCAP C/6 PHADIA;0;0;0;KIT;41,34;0;1,364;0;ZROH;VV;005;0;18;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;6;0,475;11,875;9,5;9,5;8,5;5;@3J@;;0;;;;0;0;;0;44;;0;0;0;;0;0;0;2;2;6;0;7;12;9;0;9;5500001368;43797;2958465;2;5500001368;43798;2958465;1;5500001368;43802;2958465;1;;;;311;334;@08@;0;0;@0A@;1;3;@08@;0;00;LIBERADO;10-9441-01;
10009371;RGT TACROLIMUS ARCH 100T ABBOTT;2,16;2,16;0;KIT;2268;4898,88;0;0;ZROH;PD;005;999,9;999,9;;;0;0;0;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;2,13;0,19;0,23;0,04;1,227;0,1;2,65;0,04;;;;0;;;;0;;;;0;;;;4;4;@0A@;2,16;996;@08@;0;0;;0;00;LIBERADO;01L7725;
10009373;RGT POBRE WASH APW1 C/2 25ML SIEMENS;0;0;0;KIT;125,14;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10309060;
10009404;NIGROSINA 25G MERCK;0;0;0;FR;360,56;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;1159240025;
10009415;LAM C/EXT FOSCA LAPID 26X76MM CRAL;0;0;0;CX;4,66;0;6,9;0;ZROH;VV;005;0;16;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99,5;27;2,4;60;48;48;53,44;42,752;@3J@;;0;;;;0;0;;0;262;;0;0;0;;0;0;0;0;20;71;20;48;55;60;31;35;5500001368;43798;2958465;10;5500001368;43801;2958465;2;5500001368;43802;2958465;3;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;7105;10005884
10009422;SOL TACROLIMUS W B C/20 4ML ABBOTT;0;0;0;KIT;517,65;0;0,252;0;ZROH;VV;005;0;16;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,1;2,216;1,716;1,716;2,145;1,716;@3J@;;0;;;;0;0;;0;11;;0;0;0;;0;0;0;1;2;2;1;2;1;1;3;1;5500001368;43794;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;01L7755;
10009427;SOL CICLOSP ARCH 1X450 ABBOTT;0;0;0;KIT;195,81;0;0,084;0;ZROH;VV;005;0;48;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,029;0,715;0,572;0,572;0,715;0,572;@3J@;;0;;;;0;0;;0;3;;0;0;0;;0;0;0;1;0;1;1;1;1;0;1;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;01L7555;
10009430;PIP PASTEUR ESTL 3ML CRAL;0;0;0;UN;0,12;0;0;0;ZROH;ND;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;624;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;18433;
10009444;RGT LACTATO ADVI 300T SIEMENS;0;0;0;KIT;963,88;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;3;0;0;3;0;0;0;;;;0;;;;0;;;;0;;;;95;186;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10325776;
10009446;SOL STROMATOLYSER NR 1000ML ROCHE;0;0;0;GL;302,28;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;29999991440;
10009449;RGT LIPASE ADVI 640T SIEMENS;0;0;0;KIT;2291,89;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;191;191;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10311896;
10009450;RGT FERRO II ADVI 7X145ML SIEMENS;0;0;0;KIT;106,48;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;36;36;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10341118;
10009453;ELEM FILTRAN 10-CARVAO ABBOTT;0;0;0;KIT;73,71;0;0;0;ZROH;PD;006;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;3;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;04P9920;
10009455;RGT COMPLEMENTO C3 ADVI 200T SIEMENS;0;0;0;KIT;318,8;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;151;151;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10309053;
10009459;RGT MICROALBUMINURIA ADVIA 520T SIEMENS;0;0;0;KIT;362,48;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;1;0;0;0;;;;0;;;;0;;;;0;;;;95;186;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10318197;
10009464;SOL SALINA FACS FLOW 20L BD;0;0;0;FR;190;0;0,132;0;ZROH;VV;005;0;30;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,046;1,155;0,924;0,924;1,155;0,924;@3J@;;0;;;;0;0;;0;6;;0;0;0;;1;0;2;0;1;2;1;1;1;0;1;1;5500001368;43794;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;342003;
10009468;SOL LIMP P/CUBETA ADVIA 1X2L SIEMENS;0;0;0;FR;99,36;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;10;0;0;0;;;;0;;;;0;;;;0;;;;95;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10311853;
10009471;CUBETA URISED URS 9961-1 MEDLAB;0;0;0;CX;850;0;0,072;0;ZROH;VV;006;0;56;DA04;ARMAZEM-PE;0;0;0;A;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,025;0,625;0,5;0,375;0;0;@3J@;;0;;;;0;0;;0;1;;0;0;0;;0;0;0;0;0;2;0;0;0;0;0;0;5500001368;43790;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;8320003;
10009487;CLB HDL/LDL COLE ADVIA C/3 0.17G SIEMENS;0;0;0;KIT;294,99;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;191;191;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10311918;
10009488;OLEO IMERSAO 100ML NEWPROV;0;0;0;FR;10,9;0;0,132;0;ZROH;VV;005;0;30;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;1;0,046;1,155;0,924;0,924;1,155;0,924;@3J@;;0;;;;0;0;;0;5;;0;0;0;;0;3;0;1;0;5;1;0;1;2;0;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;PA285;
10009491;RGT CREATNI ADVIA C/6 4020T 68ML SIEMENS;0;0;0;KIT;50,04;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;4;0;0;0;;;;0;;;;0;;;;0;;;;95;102;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10309050;
10009518;CTR SORO URINA NV1/2 BIORAD;0;0;0;KIT;376,76;0;0,036;0;ZROH;VV;005;0;111;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,013;0,315;0,252;0,252;0,063;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;435;
10009530;ALG F105 ALIMEN CHOCOL 20T SIEMENS;0;0;0;KIT;38,45;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10385686;
10009538;RGT PCR US ADVIA 440T SIEMENS;0;0;0;KIT;408,45;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;9;0;0;9;0;0;0;;;;0;;;;0;;;;0;;;;95;186;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10318309;
10009545;CTR ANTI HBC II 2X8ML ABBOTT;0;0;0;KIT;121,5;0;0,084;0;ZROH;VV;006;0;48;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,029;0,715;0,572;0,572;0,715;0,572;@3J@;;0;;;;0;0;;0;3;;0;0;0;;0;0;0;0;1;2;0;0;1;0;1;0;5500001368;43798;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;08L4410;
10009565;CTR N/T PROTEINA LEVEL I SIEMENS;0;0;0;KIT;385,85;0;0;0;ZROH;VV;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10446076;
10009566;CLB ENZIMAS ADVIA C/10 0.85ML SIEMENS;0;0;0;KIT;202,39;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;151;151;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10311926;
10009567;RGT A ESTREPTOLISIN O ADVIA 200T SIEMENS;0;0;0;KIT;258,48;0;0,096;0;ZROH;ND;005;0;0;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;1;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;;;;0;;;;0;;;;0;;;;36;36;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10318208;
10009580;RGT TOXO IGM ARCH 500T ABBOTT;2,495;2,495;0;KIT;646,38;1612,72;0,128;0;ZROH;VV;005;46,9;78;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0,045;1,125;0,9;0,9;1,467;2,268;@3J@;;0;;;;0;0;;0;6;;0;0;0;;0;1;0;0;0,036;2,134;0,676;4,176;4,665;0,644;2,32;2,397;;;;0;;;;0;;;;0;;;;2;4;@0A@;1,376;43;@08@;0;0;;0;00;LIBERADO;06C2035;
10009581;TERMOM DIG C/MAX/MIN;0;0;0;UN;105;0;0,072;0;ZROH;VV;006;0;56;DA04;ARMAZEM-PE;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;1;0,025;0,625;0,5;0,5;0,125;0;@3J@;;0;;;;0;0;;0;1;;0;0;0;;0;0;0;0;0;2;0;0;0;0;0;0;5500001368;43790;2958465;1;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;10009581;
10009587;RGT TOXO IGG ARCH 500T ABBOTT;0;0;0;KIT;646,38;0;0;0;ZROH;ND;012;0;999;;;0;0;0;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;1;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;36;36;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;06C1935;
10009588;RGT RUBEOLA IGM ARCH 100T ABBOTT;0,932;0,932;0;KIT;129,29;120,5;0,144;0;ZROH;VV;005;15,5;26;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0,05;1,25;1;1;1,33;1,064;@3J@;;0;;;;0;0;;0;6;;0;0;0;;0;1;0;0;0,02;4,59;1,045;0,701;2,561;0,869;0,069;0,989;;;;0;;;;0;;;;0;;;;1;2;@0A@;0,432;12;@08@;0;0;;0;00;LIBERADO;06C1825;
10009591;CTR PC MARCADES CARDIII ROCHE;0;0;0;KIT;354,05;0;0;0;ZROH;VV;006;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;4917049190;
10009593;LAMINULA 24X50MM PRECISION C/100 CRAL;5;5;0;CX;5,31;26,53;3,068;0;ZROH;VV;012;3,7;16;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;7;1,067;26,665;21,332;21,332;26,665;21,332;@3J@;;0;;;;0;0;;0;124;;0;0;0;;0;0;0;0;10;36;15;25;20;20;25;15;5500001368;43801;2958465;1;5500001368;43802;2958465;1;5500001368;43803;2958465;1;;;;190;116;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;P24X50;
10009599;RGT RUB IGG ARCH 500T ABBOTT;0;0;0;KIT;646,38;0;0,064;0;ZROH;ND;006;0;0;;;0;0;0;B;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;1;0;0;0;0;0;@3J@;;0;;;;0;0;;0;1;;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;36;36;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;06C1736;
10009601;RGT GLIC HEXOQ GER3 ADVIA 3960T SIEMENS;0;0;0;KIT;83,07;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;2;0;0;0;;;;0;;;;0;;;;0;;;;95;102;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;10335891;
10009604;MEIO CULT LOWENST JENSEN 10X7ML PROBAC;0;0;0;CX;35;0;0;0;ZROH;ZM;006;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;309;10008055
10009616;ALG D205 RECOMBI ACARO IMMU 10T PHADIA;15,1;15,1;0;KIT;132,53;2001,2;0,28;0;ZROH;VV;005;999,9;999,9;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0,097;2,425;1,94;1,7;2,125;1,7;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;1,9;1,2;1,2;2;2;2,4;;;;0;;;;0;;;;0;;;;1;4;@0A@;15,1;994;@08@;0;0;;0;00;LIBERADO;14-4985-01;
10009620;ALG F416 KIT IMMU 10T PHADIA;3;3;0;KIT;132,52;397,56;0;0;ZROH;ZM;005;999,9;999,9;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;4;4;@0A@;3;996;@08@;0;0;;0;00;LIBERADO;14-4954-01;
10009646;RGT CALCITONINA IMM2000 200T SIEMENS;0;0;0;KIT;354,8;0;0;0;ZROH;VV;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;165;170;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10381446;
10009652;LAMINULA 22X22MM PRECISION C/100 CRAL;0;0;0;CX;2,02;0;10,352;0;ZROH;VV;005;0;15;DA04;ARMAZEM-PE;0;0;0;C;Z1;10;0;0;10;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;40;3,6;90;72;72;90;72;@3J@;;0;;;;0;0;;0;390;;0;0;0;;20;51;90;0;70;121;90;40;60;80;100;50;5500001368;43795;2958465;20;5500001368;43797;2958465;10;5500001368;43802;2958465;10;;;;190;222;@08@;0;0;@0A@;10;4;@08@;0;00;LIBERADO;P22X22;
10009658;RGT ANDROSTENEDIONA IMM2000 200T SIEMENS;0;0;0;KIT;149,82;0;0;0;ZROH;VV;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;311;326;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10381188;
10009665;RGT IGFBP 3 IMM2000 200T SIEMENS;0;0;0;KIT;367,93;0;0;0;ZROH;VV;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;311;326;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10381447;
10009666;RGT VDRL 500T C/POS E NEG WAMA;0;0;0;KIT;78,57;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;3;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;190;222;@08@;0;0;@08@;0;0;;0;03;BLOQUEIO COMPRAS;55500-C VDRL 10,0M;
10009670;SACO AUTOCL 100L 80X100MM C/20 P.LABOR;0;0;0;PAC;102,96;0;5,472;0;ZROH;VV;005;0;22;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;30;1,925;48,125;37,5;37,5;46,875;37,5;@3J@;;0;;;;0;0;;0;224;;0;0;0;;0;0;5;9;37;29;29;48;40;43;43;24;5300123274;43791;;1;5300123449;43794;2958465;8;5500001368;43795;2958465;8;;;;311;334;@08@;0;0;@0A@;14;10;@08@;0;00;LIBERADO;5208;
10009672;RGT BUFFER I G7 800ML TOSOH;0;0;0;KIT;360;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;4;0;0;0;;;;0;;;;0;;;;0;;;;95;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;19552;
10009674;RGT SOL HEMOLISE HPLC 400T TOSOH;0;0;0;KIT;435;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;3;0;0;0;;;;0;;;;0;;;;0;;;;95;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;18431;
10009678;RGT BUFFER II 1100T 800ML TOSOH;0;0;0;KIT;497,54;0;0;0;ZROH;ND;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;2;0;0;0;;;;0;;;;0;;;;0;;;;95;222;@08@;0;0;@08@;0;0;;0;00;LIBERADO;19553;
10009681;HIPOCLORITO SOD 10-12% 5L;0;0;0;GL;30;0;0,852;0;ZROH;VV;012;0;0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;1,6;10;2;2;2,5;2;@3J@;1016448137;10;;43794;;3;0;;0;17;;0;0;0;;0;0;0;0;0;0;0;0;0;0;4;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;@08@;0;00;LIBERADO;C100772;
